InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
1_HARDERSFIELD_8680,1,HARDERSFIELD,8680,Crown Royal,1.75L,80,36.99,2024-12-31
1_HARDERSFIELD_8689,1,HARDERSFIELD,8689,Paul Masson Rose,3L,13,10.99,2024-12-31
1_HARDERSFIELD_8691,1,HARDERSFIELD,8691,Jose Cuervo Especial,750mL,39,15.99,2024-12-31
1_HARDERSFIELD_8693,1,HARDERSFIELD,8693,Ezra Brooks,750mL,11,9.99,2024-12-31
1_HARDERSFIELD_8694,1,HARDERSFIELD,8694,Skinnygirl Cosmopolitan,750mL,12,10.99,2024-12-31
1_HARDERSFIELD_8700,1,HARDERSFIELD,8700,Beringer Knights Vly Cab Svg,750mL,12,24.95,2024-12-31
1_HARDERSFIELD_8701,1,HARDERSFIELD,8701,Sheffield Cream Sherry,1.5L,12,9.99,2024-12-31
1_HARDERSFIELD_8725,1,HARDERSFIELD,8725,Chambord Royale de France,375mL,14,15.99,2024-12-31
1_HARDERSFIELD_8726,1,HARDERSFIELD,8726,Baileys Irish Cream,50mL,108,1.99,2024-12-31
1_HARDERSFIELD_8727,1,HARDERSFIELD,8727,Monkey Shoulder Scotch,750mL,12,29.99,2024-12-31
1_HARDERSFIELD_8730,1,HARDERSFIELD,8730,Ruffino Orvieto Clsc,750mL,29,7.99,2024-12-31
1_HARDERSFIELD_8737,1,HARDERSFIELD,8737,Freixenet Cordon Negro Brut,750mL,12,11.99,2024-12-31
1_HARDERSFIELD_8744,1,HARDERSFIELD,8744,Jadot Bourgogne Pinot Noir,750mL,23,17.99,2024-12-31
1_HARDERSFIELD_8746,1,HARDERSFIELD,8746,Cavit Pinot Grigio,750mL,34,8.99,2024-12-31
1_HARDERSFIELD_8749,1,HARDERSFIELD,8749,Lugny Les Charmes Macon,750mL,5,15.99,2024-12-31
1_HARDERSFIELD_8761,1,HARDERSFIELD,8761,Jose Cuervo Especial,375mL,13,10.99,2024-12-31
1_HARDERSFIELD_8778,1,HARDERSFIELD,8778,Bulleit Bourbon,1.75L,19,47.99,2024-12-31
1_HARDERSFIELD_8780,1,HARDERSFIELD,8780,Sandeman Fine Rich Madeira,750mL,13,15.99,2024-12-31
1_HARDERSFIELD_8781,1,HARDERSFIELD,8781,Rodney Strong Cab Svgn,750mL,37,16.99,2024-12-31
1_HARDERSFIELD_8787,1,HARDERSFIELD,8787,Torresella Pinot Grigio Ven,750mL,8,13.99,2024-12-31
1_HARDERSFIELD_8788,1,HARDERSFIELD,8788,Stolichnaya,50mL,83,1.99,2024-12-31
1_HARDERSFIELD_8790,1,HARDERSFIELD,8790,Bolla Valpolicella,1.5L,16,15.99,2024-12-31
1_HARDERSFIELD_8793,1,HARDERSFIELD,8793,Fabrizia's Margarita RTD,1.75L,18,18.99,2024-12-31
1_HARDERSFIELD_8808,1,HARDERSFIELD,8808,Salignac VS Cognac,750mL,11,17.99,2024-12-31
1_HARDERSFIELD_8815,1,HARDERSFIELD,8815,Ch Ste Michelle Chard Colmbi,750mL,46,8.99,2024-12-31
1_HARDERSFIELD_8819,1,HARDERSFIELD,8819,Leroux Blackberry Brandy,750mL,15,6.99,2024-12-31
1_HARDERSFIELD_8822,1,HARDERSFIELD,8822,Absolut 80 Proof,50mL,338,1.99,2024-12-31
1_HARDERSFIELD_8823,1,HARDERSFIELD,8823,Leroux Apricot Brandy,750mL,21,7.99,2024-12-31
1_HARDERSFIELD_8828,1,HARDERSFIELD,8828,Lunazul Blanco Tequila,750mL,12,13.99,2024-12-31
1_HARDERSFIELD_8837,1,HARDERSFIELD,8837,Santa Rita 120 Cab Svgn,750mL,5,5.99,2024-12-31
1_HARDERSFIELD_8838,1,HARDERSFIELD,8838,Ch Ste Michelle Cab Svgn Col,750mL,41,12.99,2024-12-31
1_HARDERSFIELD_8840,1,HARDERSFIELD,8840,Burnetts Gin,1.75L,23,11.99,2024-12-31
1_HARDERSFIELD_8848,1,HARDERSFIELD,8848,Deep Eddy Lemon Vodka,50mL,68,0.99,2024-12-31
1_HARDERSFIELD_8892,1,HARDERSFIELD,8892,R Mondavi Cab Svgn Napa,750mL,68,26.99,2024-12-31
1_HARDERSFIELD_8893,1,HARDERSFIELD,8893,Yukon Jack,750mL,17,16.99,2024-12-31
1_HARDERSFIELD_8897,1,HARDERSFIELD,8897,Moet & Chandon Brut Imprl Ro,750mL,25,49.99,2024-12-31
1_HARDERSFIELD_8898,1,HARDERSFIELD,8898,Yukon Jack,1.75L,5,25.99,2024-12-31
1_HARDERSFIELD_8905,1,HARDERSFIELD,8905,Livingston Cellars Red Rose,3L,3,11.99,2024-12-31
1_HARDERSFIELD_8910,1,HARDERSFIELD,8910,Finlandia Vodka,50mL,187,0.99,2024-12-31
1_HARDERSFIELD_8921,1,HARDERSFIELD,8921,Sterling Cab Svgn,750mL,21,16.95,2024-12-31
1_HARDERSFIELD_8922,1,HARDERSFIELD,8922,Taylor Lake Country Red,3L,8,7.99,2024-12-31
1_HARDERSFIELD_8961,1,HARDERSFIELD,8961,Jose Cuervo Especial,50mL,259,1.49,2024-12-31
1_HARDERSFIELD_8962,1,HARDERSFIELD,8962,Pimms Cup No 1,750mL,14,17.99,2024-12-31
1_HARDERSFIELD_8970,1,HARDERSFIELD,8970,Ice Box Manhattan,1.75L,12,9.99,2024-12-31
1_HARDERSFIELD_8978,1,HARDERSFIELD,8978,Riunite Lambrusco,3L,5,16.99,2024-12-31
1_HARDERSFIELD_8985,1,HARDERSFIELD,8985,J Roget Spumante,750mL,24,5.99,2024-12-31
1_HARDERSFIELD_9037,1,HARDERSFIELD,9037,Prairie Organic Cucumber Vod,750mL,12,19.99,2024-12-31
1_HARDERSFIELD_9092,1,HARDERSFIELD,9092,Junipero Gin,750mL,7,29.99,2024-12-31
1_HARDERSFIELD_9109,1,HARDERSFIELD,9109,Deep Eddy Ruby Red Vodka,50mL,7,0.99,2024-12-31
1_HARDERSFIELD_9116,1,HARDERSFIELD,9116,KAH Tequila 3/50mLs Pak,50mL 3 Pk,63,24.99,2024-12-31
1_HARDERSFIELD_9129,1,HARDERSFIELD,9129,Peychaud's Bitters,5.0 Oz,14,4.99,2024-12-31
1_HARDERSFIELD_9145,1,HARDERSFIELD,9145,Smirnoff Kissed Caramel,50mL,249,0.99,2024-12-31
1_HARDERSFIELD_9147,1,HARDERSFIELD,9147,Green Spot Irish Whiskey,750mL,10,56.99,2024-12-31
1_HARDERSFIELD_9160,1,HARDERSFIELD,9160,Deep Eddy Peach Vodka,50mL,72,0.99,2024-12-31
1_HARDERSFIELD_9256,1,HARDERSFIELD,9256,Don Ramon Silver Tequila,750mL,1,29.99,2024-12-31
1_HARDERSFIELD_9304,1,HARDERSFIELD,9304,Arak Razzouk,750mL,12,21.99,2024-12-31
1_HARDERSFIELD_9358,1,HARDERSFIELD,9358,KAH Reposado Tequila,750mL,2,59.99,2024-12-31
1_HARDERSFIELD_9360,1,HARDERSFIELD,9360,KAH Blanco Tequila,750mL,3,49.99,2024-12-31
1_HARDERSFIELD_9361,1,HARDERSFIELD,9361,KAH Anejo Tequila,750mL,2,69.99,2024-12-31
1_HARDERSFIELD_9388,1,HARDERSFIELD,9388,Hennessy Privilege VSOP,375mL,8,23.99,2024-12-31
1_HARDERSFIELD_10021,1,HARDERSFIELD,10021,Clayhouse Syrah Paso Robles,750mL,23,13.99,2024-12-31
1_HARDERSFIELD_10058,1,HARDERSFIELD,10058,F Coppola Dmd Ivry Cab Svgn,750mL,47,14.99,2024-12-31
1_HARDERSFIELD_10062,1,HARDERSFIELD,10062,B de Beauchene CDR Rouge,750mL,29,8.99,2024-12-31
1_HARDERSFIELD_10227,1,HARDERSFIELD,10227,Due Torri Pnt Nr del Venezie,750mL,9,9.99,2024-12-31
1_HARDERSFIELD_10236,1,HARDERSFIELD,10236,Layer Cake Malbec Mendoza,750mL,79,11.95,2024-12-31
1_HARDERSFIELD_10238,1,HARDERSFIELD,10238,Layer Cake Primitivo Puglia,750mL,19,15.99,2024-12-31
1_HARDERSFIELD_10239,1,HARDERSFIELD,10239,Cannonball Cab Svgn Cal,750mL,22,13.99,2024-12-31
1_HARDERSFIELD_10266,1,HARDERSFIELD,10266,Klinker Brick Old Vine Znfdl,750mL,66,15.99,2024-12-31
1_HARDERSFIELD_10296,1,HARDERSFIELD,10296,Alamos Slcn Malbec Mendoza,750mL,23,15.99,2024-12-31
1_HARDERSFIELD_10357,1,HARDERSFIELD,10357,Gnarly Head Chard Cal,750mL,15,7.99,2024-12-31
1_HARDERSFIELD_10420,1,HARDERSFIELD,10420,Barefoot Moscato Cal,750mL,37,4.99,2024-12-31
1_HARDERSFIELD_10421,1,HARDERSFIELD,10421,Barefoot Moscato Cal,1.5L,83,10.99,2024-12-31
1_HARDERSFIELD_10441,1,HARDERSFIELD,10441,Boom Boom Syrah,750mL,6,16.99,2024-12-31
1_HARDERSFIELD_10443,1,HARDERSFIELD,10443,Kung Fu Girl Riesling,750mL,58,11.99,2024-12-31
1_HARDERSFIELD_10451,1,HARDERSFIELD,10451,Line 39 Cab Svgn Lake Cnty,750mL,17,9.99,2024-12-31
1_HARDERSFIELD_10453,1,HARDERSFIELD,10453,Line 39 Svgn Bl Lake County,750mL,26,9.99,2024-12-31
1_HARDERSFIELD_10472,1,HARDERSFIELD,10472,Clos du Bois Pnt Nr Cal,750mL,97,8.99,2024-12-31
1_HARDERSFIELD_10579,1,HARDERSFIELD,10579,High Note Malbec Mendoza,750mL,110,9.99,2024-12-31
1_HARDERSFIELD_10596,1,HARDERSFIELD,10596,Almaden Mt Rhine Calif B/B,5L,14,14.99,2024-12-31
1_HARDERSFIELD_10609,1,HARDERSFIELD,10609,Oyster Bay Chard Marlboro,750mL,43,11.99,2024-12-31
1_HARDERSFIELD_10626,1,HARDERSFIELD,10626,MezzaCorona Pnt Nr,1.5L,52,10.99,2024-12-31
1_HARDERSFIELD_10723,1,HARDERSFIELD,10723,R M Woodbridge Chard,1.5L,79,8.99,2024-12-31
1_HARDERSFIELD_10727,1,HARDERSFIELD,10727,Starborough Svgn Bl Marlboro,750mL,31,9.99,2024-12-31
1_HARDERSFIELD_10732,1,HARDERSFIELD,10732,A Bichot Pnt Nr Bourgogne,750mL,3,15.99,2024-12-31
1_HARDERSFIELD_10762,1,HARDERSFIELD,10762,Pacifico Sur Svgn Bl,750mL,2,7.29,2024-12-31
1_HARDERSFIELD_10874,1,HARDERSFIELD,10874,Cantine Maschio Prosecco Brt,750mL,18,10.99,2024-12-31
1_HARDERSFIELD_10927,1,HARDERSFIELD,10927,Barefoot Sparklng Pnt Grigio,750mL,12,9.99,2024-12-31
1_HARDERSFIELD_10957,1,HARDERSFIELD,10957,Seaglass Svgn Bl Snt Barbara,750mL,15,8.99,2024-12-31
1_HARDERSFIELD_11067,1,HARDERSFIELD,11067,Sterling Chard,750mL,24,15.99,2024-12-31
1_HARDERSFIELD_11089,1,HARDERSFIELD,11089,Jaboulet CdR Parl 45 Rose,750mL,13,12.99,2024-12-31
1_HARDERSFIELD_11141,1,HARDERSFIELD,11141,C K Mondavi Chard,1.5L,27,12.99,2024-12-31
1_HARDERSFIELD_11149,1,HARDERSFIELD,11149,Napa Cellars Svgn Bl,750mL,9,15.99,2024-12-31
1_HARDERSFIELD_11196,1,HARDERSFIELD,11196,Angelini Pnt Grigio Veneto,750mL,65,9.99,2024-12-31
1_HARDERSFIELD_11199,1,HARDERSFIELD,11199,Carpene Malvolti Prosecco,750mL,4,14.99,2024-12-31
1_HARDERSFIELD_11213,1,HARDERSFIELD,11213,Meiomi Pnt Nr,750mL,31,21.99,2024-12-31
1_HARDERSFIELD_11214,1,HARDERSFIELD,11214,Caymus Cab Svgn Napa Vly,750mL,15,69.99,2024-12-31
1_HARDERSFIELD_11219,1,HARDERSFIELD,11219,Josh Cellars Cab Svgn,750mL,101,12.99,2024-12-31
1_HARDERSFIELD_11227,1,HARDERSFIELD,11227,Girard Svgn Bl Napa Vly,750mL,8,16.99,2024-12-31
1_HARDERSFIELD_11238,1,HARDERSFIELD,11238,Willamette Whole Clst Pnt Nr,750mL,22,20.99,2024-12-31
1_HARDERSFIELD_11240,1,HARDERSFIELD,11240,Willamette Rsl Valley Oregon,750mL,10,13.99,2024-12-31
1_HARDERSFIELD_11320,1,HARDERSFIELD,11320,Edna Valley Paragon Svgn Bl,750mL,8,11.99,2024-12-31
1_HARDERSFIELD_11353,1,HARDERSFIELD,11353,Latour Meursault AC Blanc,750mL,16,64.99,2024-12-31
1_HARDERSFIELD_11354,1,HARDERSFIELD,11354,Paso a Paso Tempranillo,750mL,8,9.99,2024-12-31
1_HARDERSFIELD_11367,1,HARDERSFIELD,11367,Two Oceans WstrnCape Svgn Bl,750mL,12,9.99,2024-12-31
1_HARDERSFIELD_11440,1,HARDERSFIELD,11440,Peter Vella Sangria B/B,5L,7,14.99,2024-12-31
1_HARDERSFIELD_11456,1,HARDERSFIELD,11456,Burgess Cab Svgn Napa,750mL,24,34.99,2024-12-31
1_HARDERSFIELD_11480,1,HARDERSFIELD,11480,Candia Vyds Noiret Vault RSV,750mL,17,14.99,2024-12-31
1_HARDERSFIELD_11488,1,HARDERSFIELD,11488,C K Mondavi Cab Svgn,1.5L,24,12.99,2024-12-31
1_HARDERSFIELD_11553,1,HARDERSFIELD,11553,M by Michael Mondavi Cab Svg,750mL,2,186.99,2024-12-31
1_HARDERSFIELD_11640,1,HARDERSFIELD,11640,F Coppola Emerald Pnt Grigio,750mL,12,13.99,2024-12-31
1_HARDERSFIELD_11698,1,HARDERSFIELD,11698,Lamberti Prosecco X Dry,750mL,18,11.99,2024-12-31
1_HARDERSFIELD_11825,1,HARDERSFIELD,11825,Cupcake Cab Svgn,750mL,94,7.49,2024-12-31
1_HARDERSFIELD_11826,1,HARDERSFIELD,11826,Cupcake Chard,750mL,96,7.49,2024-12-31
1_HARDERSFIELD_11827,1,HARDERSFIELD,11827,Cupcake Merlot,750mL,56,7.49,2024-12-31
1_HARDERSFIELD_11828,1,HARDERSFIELD,11828,Cupcake Svgn Bl,750mL,98,7.49,2024-12-31
1_HARDERSFIELD_11888,1,HARDERSFIELD,11888,Penfolds Koonunga Hills Shir,750mL,19,14.99,2024-12-31
1_HARDERSFIELD_11915,1,HARDERSFIELD,11915,Sequoia Grove Cab Svgn,750mL,36,31.99,2024-12-31
1_HARDERSFIELD_11932,1,HARDERSFIELD,11932,Castello Banfi Belnero Prop,750mL,9,27.99,2024-12-31
1_HARDERSFIELD_11957,1,HARDERSFIELD,11957,Souverain Cab Svgn N Cst,750mL,20,9.99,2024-12-31
1_HARDERSFIELD_11970,1,HARDERSFIELD,11970,Zaccagnini Montepulciano Rsv,750mL,31,14.99,2024-12-31
1_HARDERSFIELD_12069,1,HARDERSFIELD,12069,Gnarly Head Pnt Grigio,750mL,15,7.99,2024-12-31
1_HARDERSFIELD_12078,1,HARDERSFIELD,12078,F Coppola Votre Sante Pnt Nr,750mL,11,12.99,2024-12-31
1_HARDERSFIELD_12086,1,HARDERSFIELD,12086,Candia Vyds Classic Cab Svgn,750mL,18,13.99,2024-12-31
1_HARDERSFIELD_12111,1,HARDERSFIELD,12111,LaBelle Winery Cranberry,750mL,6,15.99,2024-12-31
1_HARDERSFIELD_12123,1,HARDERSFIELD,12123,Barefoot Cellars Rsl,750mL,18,4.99,2024-12-31
1_HARDERSFIELD_12140,1,HARDERSFIELD,12140,Natura Valle Svgn Bl Casabla,750mL,25,9.99,2024-12-31
1_HARDERSFIELD_12147,1,HARDERSFIELD,12147,Sterling Vintners CA Meritag,750mL,41,7.99,2024-12-31
1_HARDERSFIELD_12155,1,HARDERSFIELD,12155,Root 1 Carmenere,750mL,36,9.99,2024-12-31
1_HARDERSFIELD_12181,1,HARDERSFIELD,12181,Cakebread Chard,750mL,4,37.99,2024-12-31
1_HARDERSFIELD_12192,1,HARDERSFIELD,12192,Meander Cab Svgn Napa Vly,750mL,3,69.99,2024-12-31
1_HARDERSFIELD_12203,1,HARDERSFIELD,12203,Cavit Prosecco Lunetta,187mL 3 Pk,3,9.99,2024-12-31
1_HARDERSFIELD_12211,1,HARDERSFIELD,12211,Black Box Rsl,3L,12,18.99,2024-12-31
1_HARDERSFIELD_12212,1,HARDERSFIELD,12212,Black Box Svgn Bl,3L,16,18.99,2024-12-31
1_HARDERSFIELD_12213,1,HARDERSFIELD,12213,Evodia Garnacha Old Vine,750mL,35,8.99,2024-12-31
1_HARDERSFIELD_12216,1,HARDERSFIELD,12216,Da Vinci Pnt Grigio,750mL,40,9.99,2024-12-31
1_HARDERSFIELD_12220,1,HARDERSFIELD,12220,Angeline Pnt Nr,750mL,38,9.99,2024-12-31
1_HARDERSFIELD_12227,1,HARDERSFIELD,12227,Korbel Sweet Rose,750mL,21,12.99,2024-12-31
1_HARDERSFIELD_12235,1,HARDERSFIELD,12235,Murrieta's Well The Spur,750mL,6,21.99,2024-12-31
1_HARDERSFIELD_12270,1,HARDERSFIELD,12270,Wente Louis Mel Svgn Bl,750mL,11,13.99,2024-12-31
1_HARDERSFIELD_12339,1,HARDERSFIELD,12339,Volver Tempranillo,750mL,6,15.99,2024-12-31
1_HARDERSFIELD_12343,1,HARDERSFIELD,12343,Bota Box Znfdl,3L,10,17.99,2024-12-31
1_HARDERSFIELD_12387,1,HARDERSFIELD,12387,Desert Wind Cab Svgn,750mL,12,15.99,2024-12-31
1_HARDERSFIELD_12465,1,HARDERSFIELD,12465,Cline Cashmere Red Cal,750mL,7,14.99,2024-12-31
1_HARDERSFIELD_12478,1,HARDERSFIELD,12478,Commanderie Bargmn Prov Rose,750mL,0,18.99,2024-12-31
1_HARDERSFIELD_12495,1,HARDERSFIELD,12495,Cupcake Malbec,750mL,29,7.49,2024-12-31
1_HARDERSFIELD_12520,1,HARDERSFIELD,12520,Pavao Vinho Verde Adegas Wh,750mL,22,7.99,2024-12-31
1_HARDERSFIELD_12586,1,HARDERSFIELD,12586,C Y Toro Frontera Malbec,1.5L,29,10.99,2024-12-31
1_HARDERSFIELD_12650,1,HARDERSFIELD,12650,Harbor Town Svgn Bl,750mL,10,9.99,2024-12-31
1_HARDERSFIELD_12656,1,HARDERSFIELD,12656,Merriam Vyds Miktos Red,750mL,5,49.99,2024-12-31
1_HARDERSFIELD_12663,1,HARDERSFIELD,12663,Zin 91 Old Vine Znfdl CA,750mL,0,10.99,2024-12-31
1_HARDERSFIELD_12666,1,HARDERSFIELD,12666,Carpineto Dogajolo Tuscan Wh,750mL,22,12.99,2024-12-31
1_HARDERSFIELD_12685,1,HARDERSFIELD,12685,Brazin Old Vine Znfdl Lodi,750mL,15,13.99,2024-12-31
1_HARDERSFIELD_12697,1,HARDERSFIELD,12697,Tapiz Malbec Mendoza,750mL,1,11.99,2024-12-31
1_HARDERSFIELD_12747,1,HARDERSFIELD,12747,Barefoot Cellars Pnt Nr,750mL,31,4.99,2024-12-31
1_HARDERSFIELD_12771,1,HARDERSFIELD,12771,Joel Gott Cab Svgn 815,750mL,56,12.99,2024-12-31
1_HARDERSFIELD_12773,1,HARDERSFIELD,12773,Joel Gott Znfdl,750mL,26,13.99,2024-12-31
1_HARDERSFIELD_12901,1,HARDERSFIELD,12901,Madria Sangria,1.5L,11,8.99,2024-12-31
1_HARDERSFIELD_12943,1,HARDERSFIELD,12943,Middle Sister Drama Queen Pi,750mL,20,9.99,2024-12-31
1_HARDERSFIELD_12951,1,HARDERSFIELD,12951,Purple Cowboy Red,750mL,8,11.99,2024-12-31
1_HARDERSFIELD_12994,1,HARDERSFIELD,12994,Acrobat Pnt Gris Oregon,750mL,69,12.99,2024-12-31
1_HARDERSFIELD_13081,1,HARDERSFIELD,13081,Dom Ferret Pouilly Fuisse,750mL,6,30.99,2024-12-31
1_HARDERSFIELD_13086,1,HARDERSFIELD,13086,Armand De Brignac Brut,750mL,1,279.99,2024-12-31
1_HARDERSFIELD_13097,1,HARDERSFIELD,13097,Menage a Trois Gold Chard,750mL,11,8.99,2024-12-31
1_HARDERSFIELD_13163,1,HARDERSFIELD,13163,Barefoot Bubbly Moscato,750mL,19,6.95,2024-12-31
1_HARDERSFIELD_13225,1,HARDERSFIELD,13225,Alphonse Dolly Sancerre Cvee,750mL,14,21.99,2024-12-31
1_HARDERSFIELD_13258,1,HARDERSFIELD,13258,ChocoVine,750mL,15,9.99,2024-12-31
1_HARDERSFIELD_13278,1,HARDERSFIELD,13278,Sonoma-Cutrer Pnt Nr,750mL,18,29.99,2024-12-31
1_HARDERSFIELD_13303,1,HARDERSFIELD,13303,Plungerhead Znfdl Lodi,750mL,30,13.99,2024-12-31
